"panel","chr","from","to","length","count","relcount","rel1Mcount"
"BXD","3",148673153,148683623,10471,1,0.010989010989011,0.010989010989011
"BXD","4",81505762,81602593,96832,1,0.010989010989011,0.010989010989011
"BXD","7",119956704,120004841,48138,1,0.010989010989011,0.010989010989011
"BXD","8",39055233,39075902,20670,1,0.010989010989011,0.010989010989011
"BXD","8",71265481,71324503,59023,1,0.010989010989011,0.010989010989011
"BXD","9",64528477,64875190,346714,1,0.010989010989011,0.010989010989011
"BXD","1",69343608,69358007,14400,1,0.010989010989011,0.010989010989011
"BXD","11",22825179,22928397,103219,1,0.010989010989011,0.010989010989011
"BXD","13",83803694,83807720,4027,1,0.010989010989011,0.010989010989011
"BXD","16",41339264,41429209,89946,1,0.010989010989011,0.010989010989011
"BXD","17",52838736,52930327,91592,1,0.010989010989011,0.010989010989011
"BXD","19",16526527,16582548,56022,1,0.010989010989011,0.010989010989011
"BXD","2",28825301,29356173,530873,1,0.010989010989011,0.010989010989011
"BXD","4",88470129,88568734,98606,1,0.010989010989011,0.010989010989011
"BXD","4",142563849,142590891,27043,1,0.010989010989011,0.010989010989011
"BXD","5",41772392,41778170,5779,1,0.010989010989011,0.010989010989011
"BXD","5",42561401,42589862,28462,1,0.010989010989011,0.010989010989011
"BXD","7",47751683,47755934,4252,1,0.010989010989011,0.010989010989011
"BXD","X",68285288,68420773,135486,1,0.010989010989011,0.010989010989011
"BXD","14",10362160,10379189,17030,1,0.010989010989011,0.010989010989011
"BXD","15",97494058,97508230,14173,1,0.010989010989011,0.010989010989011
"BXD","16",93673144,93728444,55301,1,0.010989010989011,0.010989010989011
"BXD","19",15627261,15846580,219320,1,0.010989010989011,0.010989010989011
"BXD","2",62471097,62490364,19268,1,0.010989010989011,0.010989010989011
"BXD","2",67537731,67616870,79140,1,0.010989010989011,0.010989010989011
"BXD","5",24503931,24549627,45697,1,0.010989010989011,0.010989010989011
"BXD","6",34438085,34460553,22469,1,0.010989010989011,0.010989010989011
"BXD","7",94967804,95193379,225576,1,0.010989010989011,0.010989010989011
"BXD","9",54586110,54742459,156350,1,0.010989010989011,0.010989010989011
"BXD","9",120806601,120896340,89740,1,0.010989010989011,0.010989010989011
"BXD","1",100401354,100484422,83069,1,0.010989010989011,0.010989010989011
"BXD","1",187611482,187637065,25584,1,0.010989010989011,0.010989010989011
"BXD","10",82203944,82217534,13591,1,0.010989010989011,0.010989010989011
"BXD","12",113728491,113746647,18157,1,0.010989010989011,0.010989010989011
"BXD","14",63656964,63945283,288320,1,0.010989010989011,0.010989010989011
"BXD","15",25566156,25639039,72884,1,0.010989010989011,0.010989010989011
"BXD","17",53652300,53750519,98220,1,0.010989010989011,0.010989010989011
"BXD","2",52162188,52254761,92574,1,0.010989010989011,0.010989010989011
"BXD","2",66811597,66874514,62918,1,0.010989010989011,0.010989010989011
"BXD","6",138685608,138720820,35213,1,0.010989010989011,0.010989010989011
"BXD","7",136179209,136720691,541483,1,0.010989010989011,0.010989010989011
"BXD","7",143959825,144005831,46007,1,0.010989010989011,0.010989010989011
"BXD","1",122005313,122009487,4175,1,0.010989010989011,0.010989010989011
"BXD","10",68587850,68683907,96058,1,0.010989010989011,0.010989010989011
"BXD","12",114957292,115086113,128822,1,0.010989010989011,0.010989010989011
"BXD","13",20435408,20465950,30543,1,0.010989010989011,0.010989010989011
"BXD","16",61481787,61517624,35838,1,0.010989010989011,0.010989010989011
"BXD","17",31870305,31895361,25057,1,0.010989010989011,0.010989010989011
"BXD","18",24437531,24788395,350865,1,0.010989010989011,0.010989010989011
"BXD","19",47175999,47191088,15090,1,0.010989010989011,0.010989010989011
"BXD","19",48663023,48689838,26816,1,0.010989010989011,0.010989010989011
"BXD","19",56577715,56633561,55847,1,0.010989010989011,0.010989010989011
"BXD","3",65279591,65293220,13630,1,0.010989010989011,0.010989010989011
"BXD","3",155342118,155445672,103555,1,0.010989010989011,0.010989010989011
"BXD","4",41625581,41661978,36398,1,0.010989010989011,0.010989010989011
"BXD","4",62311191,62353375,42185,1,0.010989010989011,0.010989010989011
"BXD","4",142491697,142501905,10209,1,0.010989010989011,0.010989010989011
"BXD","5",45599614,45674421,74808,1,0.010989010989011,0.010989010989011
"BXD","5",90408074,90441751,33678,1,0.010989010989011,0.010989010989011
"BXD","6",16678133,16850540,172408,1,0.010989010989011,0.010989010989011
"BXD","6",115808150,115828865,20716,1,0.010989010989011,0.010989010989011
"BXD","X",49598796,50108038,509243,1,0.010989010989011,0.010989010989011
"BXD","1",130396726,130418003,21278,1,0.010989010989011,0.010989010989011
"BXD","1",185511485,185576251,64767,1,0.010989010989011,0.010989010989011
"BXD","13",81093406,81135521,42116,1,0.010989010989011,0.010989010989011
"BXD","13",117099041,117104213,5173,1,0.010989010989011,0.010989010989011
"BXD","15",97274798,97286047,11250,1,0.010989010989011,0.010989010989011
"BXD","16",6942592,6947264,4673,1,0.010989010989011,0.010989010989011
"BXD","16",7179681,7195799,16119,1,0.010989010989011,0.010989010989011
"BXD","16",12865959,13142434,276476,1,0.010989010989011,0.010989010989011
"BXD","16",89823112,89851533,28422,1,0.010989010989011,0.010989010989011
"BXD","19",4787558,4836041,48484,1,0.010989010989011,0.010989010989011
"BXD","3",26569807,26642663,72857,1,0.010989010989011,0.010989010989011
"BXD","5",22658495,22690552,32058,1,0.010989010989011,0.010989010989011
"BXD","5",78282386,78695884,413499,1,0.010989010989011,0.010989010989011
"BXD","7",95480607,95582517,101911,1,0.010989010989011,0.010989010989011
"BXD","7",140353571,141188624,835054,1,0.010989010989011,0.010989010989011
"BXD","9",35379591,35443044,63454,1,0.010989010989011,0.010989010989011
"BXD","X",70261116,70266342,5227,1,0.010989010989011,0.010989010989011
"BXD","1",73421439,73462406,40968,1,0.010989010989011,0.010989010989011
"BXD","11",29441767,29460799,19033,1,0.010989010989011,0.010989010989011
"BXD","11",29704618,30057048,352431,1,0.010989010989011,0.010989010989011
"BXD","11",98641150,98658420,17271,1,0.010989010989011,0.010989010989011
"BXD","11",103252505,103252595,91,1,0.010989010989011,0.010989010989011
"BXD","19",20790161,21190564,400404,1,0.010989010989011,0.010989010989011
"BXD","4",50744573,50774665,30093,1,0.010989010989011,0.010989010989011
"BXD","4",51706844,52277763,570920,1,0.010989010989011,0.010989010989011
"BXD","5",4281119,4349482,68364,1,0.010989010989011,0.010989010989011
"BXD","6",113137865,113163878,26014,1,0.010989010989011,0.010989010989011
"BXD","7",37751750,38216956,465207,1,0.010989010989011,0.010989010989011
"BXD","9",85871607,85888953,17347,1,0.010989010989011,0.010989010989011
"BXD","X",131486919,132124051,637133,1,0.010989010989011,0.010989010989011
"BXD","1",89977223,89982569,5347,1,0.010989010989011,0.010989010989011
"BXD","1",95126973,95173370,46398,1,0.010989010989011,0.010989010989011
"BXD","10",118769148,118799728,30581,1,0.010989010989011,0.010989010989011
"BXD","11",69273094,69285310,12217,1,0.010989010989011,0.010989010989011
"BXD","13",45401041,45433846,32806,1,0.010989010989011,0.010989010989011
"BXD","13",67856888,67867673,10786,1,0.010989010989011,0.010989010989011
"BXD","16",21339078,21678472,339395,1,0.010989010989011,0.010989010989011
"BXD","16",96575693,96697040,121348,1,0.010989010989011,0.010989010989011
"BXD","18",39858347,39870812,12466,1,0.010989010989011,0.010989010989011
"BXD","18",45204050,45243412,39363,1,0.010989010989011,0.010989010989011
"BXD","2",75619332,75734404,115073,1,0.010989010989011,0.010989010989011
"BXD","2",127978408,127988307,9900,1,0.010989010989011,0.010989010989011
"BXD","3",37268506,37277904,9399,1,0.010989010989011,0.010989010989011
"BXD","7",73191759,73213111,21353,1,0.010989010989011,0.010989010989011
"BXD","8",113070879,113843238,772360,1,0.010989010989011,0.010989010989011
"BXD","1",45550547,45585260,34714,1,0.010989010989011,0.010989010989011
"BXD","1",160147982,160158235,10254,1,0.010989010989011,0.010989010989011
"BXD","10",120050074,120135353,85280,1,0.010989010989011,0.010989010989011
"BXD","13",71235850,71378175,142326,1,0.010989010989011,0.010989010989011
"BXD","13",71491310,71498352,7043,1,0.010989010989011,0.010989010989011
"BXD","16",34214746,34222573,7828,1,0.010989010989011,0.010989010989011
"BXD","16",89456195,89532172,75978,1,0.010989010989011,0.010989010989011
"BXD","19",25173686,25204720,31035,1,0.010989010989011,0.010989010989011
"BXD","2",122284501,122294907,10407,1,0.010989010989011,0.010989010989011
"BXD","3",118219209,118948000,728792,1,0.010989010989011,0.010989010989011
"BXD","6",89615028,90295022,679995,1,0.010989010989011,0.010989010989011
"BXD","9",98437721,98442068,4348,1,0.010989010989011,0.010989010989011
"BXD","1",9995927,10153072,157146,1,0.010989010989011,0.010989010989011
"BXD","1",117930808,117953317,22510,1,0.010989010989011,0.010989010989011
"BXD","10",86944081,87106143,162063,1,0.010989010989011,0.010989010989011
"BXD","17",49297339,49417902,120564,1,0.010989010989011,0.010989010989011
"BXD","17",86539391,86579736,40346,1,0.010989010989011,0.010989010989011
"BXD","3",36725461,36733722,8262,1,0.010989010989011,0.010989010989011
"BXD","3",55278439,55295751,17313,1,0.010989010989011,0.010989010989011
"BXD","3",77239548,77287287,47740,1,0.010989010989011,0.010989010989011
"BXD","4",107221546,107230551,9006,1,0.010989010989011,0.010989010989011
"BXD","7",63223126,63370417,147292,1,0.010989010989011,0.010989010989011
"BXD","8",72190015,72265162,75148,1,0.010989010989011,0.010989010989011
"BXD","9",59358968,59836467,477500,1,0.010989010989011,0.010989010989011
"BXD","9",81281344,81584622,303279,1,0.010989010989011,0.010989010989011
"BXD","1",59435977,60046977,611001,1,0.010989010989011,0.010989010989011
"BXD","10",14149766,14156220,6455,1,0.010989010989011,0.010989010989011
"BXD","11",98292341,98307589,15249,1,0.010989010989011,0.010989010989011
"BXD","13",84492346,84537304,44959,1,0.010989010989011,0.010989010989011
"BXD","2",33293595,33342546,48952,1,0.010989010989011,0.010989010989011
"BXD","5",100573541,100593260,19720,1,0.010989010989011,0.010989010989011
"BXD","6",104916742,105699089,782348,1,0.010989010989011,0.010989010989011
"BXD","6",129539496,129563879,24384,1,0.010989010989011,0.010989010989011
"BXD","7",94328348,94369840,41493,1,0.010989010989011,0.010989010989011
"BXD","8",109379454,109504195,124742,1,0.010989010989011,0.010989010989011
"BXD","12",82290404,82643704,353301,1,0.010989010989011,0.010989010989011
"BXD","14",49865077,49902859,37783,1,0.010989010989011,0.010989010989011
"BXD","14",97619204,97640599,21396,1,0.010989010989011,0.010989010989011
"BXD","19",48287265,48290410,3146,1,0.010989010989011,0.010989010989011
"BXD","2",29356175,29878250,522076,1,0.010989010989011,0.010989010989011
"BXD","4",149904120,150032038,127919,1,0.010989010989011,0.010989010989011
"BXD","5",68073981,68130719,56739,1,0.010989010989011,0.010989010989011
"BXD","7",52340135,52372347,32213,1,0.010989010989011,0.010989010989011
"BXD","10",120782546,120811126,28581,1,0.010989010989011,0.010989010989011
"BXD","14",107010896,107032573,21678,1,0.010989010989011,0.010989010989011
"BXD","15",28899199,28924539,25341,1,0.010989010989011,0.010989010989011
"BXD","16",45032084,45032981,898,1,0.010989010989011,0.010989010989011
"BXD","2",69141261,69266177,124917,1,0.010989010989011,0.010989010989011
"BXD","4",49733457,49801481,68025,1,0.010989010989011,0.010989010989011
"BXD","4",121036610,121181904,145295,1,0.010989010989011,0.010989010989011
"BXD","5",81909579,82808101,898523,1,0.010989010989011,0.010989010989011
"BXD","7",62811310,62842124,30815,1,0.010989010989011,0.010989010989011
"BXD","7",114471563,114478859,7297,1,0.010989010989011,0.010989010989011
"BXD","8",66191377,66317434,126058,1,0.010989010989011,0.010989010989011
"BXD","8",130897215,130939218,42004,1,0.010989010989011,0.010989010989011
"BXD","9",99646118,99650744,4627,1,0.010989010989011,0.010989010989011
"BXD","10",84296661,84322909,26249,1,0.010989010989011,0.010989010989011
"BXD","11",58021512,58037106,15595,1,0.010989010989011,0.010989010989011
"BXD","13",96311328,96335712,24385,1,0.010989010989011,0.010989010989011
"BXD","17",44353968,44359554,5587,1,0.010989010989011,0.010989010989011
"BXD","19",56077550,56215061,137512,1,0.010989010989011,0.010989010989011
"BXD","3",28165871,28235060,69190,1,0.010989010989011,0.010989010989011
"BXD","3",125310866,125785850,474985,1,0.010989010989011,0.010989010989011
"BXD","4",54954892,54963872,8981,1,0.010989010989011,0.010989010989011
"BXD","7",19623602,19742478,118877,1,0.010989010989011,0.010989010989011
"BXD","7",35726107,35811327,85221,1,0.010989010989011,0.010989010989011
"BXD","7",37692371,37740837,48467,1,0.010989010989011,0.010989010989011
"BXD","8",31714177,31733297,19121,1,0.010989010989011,0.010989010989011
"BXD","8",93340446,93343161,2716,1,0.010989010989011,0.010989010989011
"BXD","9",97175454,97221523,46070,1,0.010989010989011,0.010989010989011
"BXD","1",168231509,168249728,18220,1,0.010989010989011,0.010989010989011
"BXD","16",45681216,45695904,14689,1,0.010989010989011,0.010989010989011
"BXD","3",19379870,19395215,15346,1,0.010989010989011,0.010989010989011
"BXD","6",52148874,52334609,185736,1,0.010989010989011,0.010989010989011
"BXD","X",89415447,89931007,515561,1,0.010989010989011,0.010989010989011
"BXD","1",190821925,190855664,33740,1,0.010989010989011,0.010989010989011
"BXD","11",52753982,52755746,1765,1,0.010989010989011,0.010989010989011
"BXD","11",52757706,52757909,204,1,0.010989010989011,0.010989010989011
"BXD","12",13057781,13123786,66006,1,0.010989010989011,0.010989010989011
"BXD","13",103659611,103675321,15711,1,0.010989010989011,0.010989010989011
"BXD","16",23712159,23774459,62301,1,0.010989010989011,0.010989010989011
"BXD","3",10078785,10094253,15469,1,0.010989010989011,0.010989010989011
"BXD","3",141704638,141712229,7592,1,0.010989010989011,0.010989010989011
"BXD","4",144494939,144531716,36778,1,0.010989010989011,0.010989010989011
"BXD","5",39174323,39753435,579113,1,0.010989010989011,0.010989010989011
"BXD","5",63446562,63492083,45522,1,0.010989010989011,0.010989010989011
"BXD","6",87059652,87094160,34509,1,0.010989010989011,0.010989010989011
"BXD","7",146597585,146658148,60564,1,0.010989010989011,0.010989010989011
"BXD","9",34326210,34382351,56142,1,0.010989010989011,0.010989010989011
"BXD","9",111238430,111316026,77597,1,0.010989010989011,0.010989010989011
"BXD","16",45773464,45814478,41015,1,0.010989010989011,0.010989010989011
"BXD","16",50946060,51008496,62437,1,0.010989010989011,0.010989010989011
"BXD","17",48782369,48817530,35162,1,0.010989010989011,0.010989010989011
"BXD","4",148883842,148898085,14244,1,0.010989010989011,0.010989010989011
"BXD","1",100534264,100754376,220113,1,0.010989010989011,0.010989010989011
"BXD","1",194549195,194579638,30444,1,0.010989010989011,0.010989010989011
"BXD","10",119634035,119843959,209925,1,0.010989010989011,0.010989010989011
"BXD","10",126762880,126908529,145650,1,0.010989010989011,0.010989010989011
"BXD","13",83808511,83891281,82771,1,0.010989010989011,0.010989010989011
"BXD","14",81417228,81461167,43940,1,0.010989010989011,0.010989010989011
"BXD","14",117676055,118049202,373148,1,0.010989010989011,0.010989010989011
"BXD","16",11496693,11605359,108667,1,0.010989010989011,0.010989010989011
"BXD","4",57294279,57512874,218596,1,0.010989010989011,0.010989010989011
"BXD","4",59859401,59863634,4234,1,0.010989010989011,0.010989010989011
"BXD","5",44097783,44200944,103162,1,0.010989010989011,0.010989010989011
"BXD","5",63778117,63819511,41395,1,0.010989010989011,0.010989010989011
"BXD","5",137478233,137481475,3243,1,0.010989010989011,0.010989010989011
"BXD","9",74021964,74045841,23878,1,0.010989010989011,0.010989010989011
"BXD","1",14558054,14566933,8880,1,0.010989010989011,0.010989010989011
"BXD","13",90424724,90501169,76446,1,0.010989010989011,0.010989010989011
"BXD","14",23541671,23701104,159434,1,0.010989010989011,0.010989010989011
"BXD","14",49579842,49602520,22679,1,0.010989010989011,0.010989010989011
"BXD","15",12642765,12721826,79062,1,0.010989010989011,0.010989010989011
"BXD","15",55101997,55267217,165221,1,0.010989010989011,0.010989010989011
"BXD","15",92624433,92760108,135676,1,0.010989010989011,0.010989010989011
"BXD","15",95036843,95066335,29493,1,0.010989010989011,0.010989010989011
"BXD","16",56526412,56548112,21701,1,0.010989010989011,0.010989010989011
"BXD","17",90109669,90119091,9423,1,0.010989010989011,0.010989010989011
"BXD","18",39942143,40001512,59370,1,0.010989010989011,0.010989010989011
"BXD","19",25508228,25573335,65108,1,0.010989010989011,0.010989010989011
"BXD","19",48201160,48212355,11196,1,0.010989010989011,0.010989010989011
"BXD","3",141338116,141375442,37327,1,0.010989010989011,0.010989010989011
"BXD","5",22636814,22653949,17136,1,0.010989010989011,0.010989010989011
"BXD","5",55864572,55967789,103218,1,0.010989010989011,0.010989010989011
"BXD","5",130889074,130929281,40208,1,0.010989010989011,0.010989010989011
"BXD","6",93541348,93549790,8443,1,0.010989010989011,0.010989010989011
"BXD","6",113955415,113977398,21984,1,0.010989010989011,0.010989010989011
"BXD","7",56564565,56630213,65649,1,0.010989010989011,0.010989010989011
"BXD","7",67127320,67130950,3631,1,0.010989010989011,0.010989010989011
"BXD","7",125971333,125978315,6983,1,0.010989010989011,0.010989010989011
"BXD","8",25991616,26017910,26295,1,0.010989010989011,0.010989010989011
"BXD","8",69612570,69854190,241621,1,0.010989010989011,0.010989010989011
"BXD","8",74984101,75025249,41149,1,0.010989010989011,0.010989010989011
"BXD","X",55428046,55753130,325085,1,0.010989010989011,0.010989010989011
"BXD","1",90340277,90402244,61968,1,0.010989010989011,0.010989010989011
"BXD","1",90493913,90517761,23849,1,0.010989010989011,0.010989010989011
"BXD","1",139558345,139562356,4012,1,0.010989010989011,0.010989010989011
"BXD","1",151052493,151137795,85303,1,0.010989010989011,0.010989010989011
"BXD","1",155560094,155563589,3496,1,0.010989010989011,0.010989010989011
"BXD","1",189247397,189257657,10261,1,0.010989010989011,0.010989010989011
"BXD","10",12284630,12299962,15333,1,0.010989010989011,0.010989010989011
"BXD","11",8896420,8918319,21900,1,0.010989010989011,0.010989010989011
"BXD","11",28522444,28537535,15092,1,0.010989010989011,0.010989010989011
"BXD","11",44405121,44437316,32196,1,0.010989010989011,0.010989010989011
"BXD","11",104811316,104866845,55530,1,0.010989010989011,0.010989010989011
"BXD","11",106930723,106994495,63773,1,0.010989010989011,0.010989010989011
"BXD","11",118836008,118868257,32250,1,0.010989010989011,0.010989010989011
"BXD","13",18417649,18427972,10324,1,0.010989010989011,0.010989010989011
"BXD","14",10214181,10237891,23711,1,0.010989010989011,0.010989010989011
"BXD","14",57257887,57265806,7920,1,0.010989010989011,0.010989010989011
"BXD","14",120433259,120437545,4287,1,0.010989010989011,0.010989010989011
"BXD","17",78927075,78930332,3258,1,0.010989010989011,0.010989010989011
"BXD","17",87941704,87958563,16860,1,0.010989010989011,0.010989010989011
"BXD","18",81684597,82307908,623312,1,0.010989010989011,0.010989010989011
"BXD","19",16014213,16138017,123805,1,0.010989010989011,0.010989010989011
"BXD","2",157155158,157170436,15279,1,0.010989010989011,0.010989010989011
"BXD","2",168725738,168745884,20147,1,0.010989010989011,0.010989010989011
"BXD","2",180337911,180375104,37194,1,0.010989010989011,0.010989010989011
"BXD","3",15906611,15980878,74268,1,0.010989010989011,0.010989010989011
"BXD","3",141396488,141397276,789,1,0.010989010989011,0.010989010989011
"BXD","4",88686031,88776713,90683,1,0.010989010989011,0.010989010989011
"BXD","4",139583491,139585919,2429,1,0.010989010989011,0.010989010989011
"BXD","5",16437007,16559205,122199,1,0.010989010989011,0.010989010989011
"BXD","5",48689391,48897301,207911,1,0.010989010989011,0.010989010989011
"BXD","5",50877215,50908605,31391,1,0.010989010989011,0.010989010989011
"BXD","6",9945900,9987064,41165,1,0.010989010989011,0.010989010989011
"BXD","6",12935538,12937171,1634,1,0.010989010989011,0.010989010989011
"BXD","7",37452423,37455052,2630,1,0.010989010989011,0.010989010989011
"BXD","7",82063268,82192358,129091,1,0.010989010989011,0.010989010989011
"BXD","7",89221810,89263556,41747,1,0.010989010989011,0.010989010989011
"BXD","7",123272854,123274407,1554,1,0.010989010989011,0.010989010989011
"BXD","8",18457813,18502836,45024,1,0.010989010989011,0.010989010989011
"BXD","9",102048874,102232915,184042,1,0.010989010989011,0.010989010989011
"BXD","11",68786529,68814780,28252,1,0.010989010989011,0.010989010989011
"BXD","11",70315136,70334217,19082,1,0.010989010989011,0.010989010989011
"BXD","13",32626516,32735700,109185,1,0.010989010989011,0.010989010989011
"BXD","2",66469464,66600297,130834,1,0.010989010989011,0.010989010989011
"BXD","2",161721342,161721540,199,1,0.010989010989011,0.010989010989011
"BXD","2",164191589,164215897,24309,1,0.010989010989011,0.010989010989011
"BXD","7",89263558,89323514,59957,1,0.010989010989011,0.010989010989011
"BXD","7",124924800,124928313,3514,1,0.010989010989011,0.010989010989011
"BXD","8",77725379,77736216,10838,1,0.010989010989011,0.010989010989011
"BXD","1",21418221,21546407,128187,1,0.010989010989011,0.010989010989011
"BXD","14",33772605,33789345,16741,1,0.010989010989011,0.010989010989011
"BXD","14",49774406,49805132,30727,1,0.010989010989011,0.010989010989011
"BXD","16",92564581,92571214,6634,1,0.010989010989011,0.010989010989011
"BXD","18",11404010,11465821,61812,1,0.010989010989011,0.010989010989011
"BXD","19",55083555,55086433,2879,1,0.010989010989011,0.010989010989011
"BXD","2",52508997,52672635,163639,1,0.010989010989011,0.010989010989011
"BXD","2",147525464,147639859,114396,1,0.010989010989011,0.010989010989011
"BXD","2",149298907,149460925,162019,1,0.010989010989011,0.010989010989011
"BXD","2",159935638,159950021,14384,1,0.010989010989011,0.010989010989011
"BXD","2",178675038,178702264,27227,1,0.010989010989011,0.010989010989011
"BXD","3",147727999,147746586,18588,1,0.010989010989011,0.010989010989011
"BXD","5",46967228,46983487,16260,1,0.010989010989011,0.010989010989011
"BXD","5",118207253,118215728,8476,1,0.010989010989011,0.010989010989011
"BXD","5",125040838,125266383,225546,1,0.010989010989011,0.010989010989011
"BXD","6",134522739,134530477,7739,1,0.010989010989011,0.010989010989011
"BXD","6",136639756,136647257,7502,1,0.010989010989011,0.010989010989011
"BXD","7",37586156,37692369,106214,1,0.010989010989011,0.010989010989011
"BXD","7",57307448,57338311,30864,1,0.010989010989011,0.010989010989011
"BXD","1",13030432,13045799,15368,1,0.010989010989011,0.010989010989011
"BXD","1",108468022,108488290,20269,1,0.010989010989011,0.010989010989011
"BXD","1",110276210,110282938,6729,1,0.010989010989011,0.010989010989011
"BXD","10",85958861,86050295,91435,1,0.010989010989011,0.010989010989011
"BXD","12",55904392,55944076,39685,1,0.010989010989011,0.010989010989011
"BXD","12",59730939,59739412,8474,1,0.010989010989011,0.010989010989011
"BXD","13",47833917,48013837,179921,1,0.010989010989011,0.010989010989011
"BXD","15",28405377,28425060,19684,1,0.010989010989011,0.010989010989011
"BXD","15",98821283,98835160,13878,1,0.010989010989011,0.010989010989011
"BXD","19",58793023,58834686,41664,1,0.010989010989011,0.010989010989011
"BXD","2",104236940,104253689,16750,1,0.010989010989011,0.010989010989011
"BXD","3",57102781,57121661,18881,1,0.010989010989011,0.010989010989011
"BXD","3",88867859,89165032,297174,1,0.010989010989011,0.010989010989011
"BXD","6",77297876,77464613,166738,1,0.010989010989011,0.010989010989011
"BXD","7",51867073,51874921,7849,1,0.010989010989011,0.010989010989011
"BXD","7",78623969,78652027,28059,1,0.010989010989011,0.010989010989011
"BXD","8",28543594,28609347,65754,1,0.010989010989011,0.010989010989011
"BXD","9",24593865,25029972,436108,1,0.010989010989011,0.010989010989011
"BXD","9",56562786,56646896,84111,1,0.010989010989011,0.010989010989011
"BXD","9",77113364,77153357,39994,1,0.010989010989011,0.010989010989011
"BXD","X",9919502,10267874,348373,1,0.010989010989011,0.010989010989011
"BXD","1",6187445,6220448,33004,1,0.010989010989011,0.010989010989011
"BXD","1",134408093,134437288,29196,1,0.010989010989011,0.010989010989011
"BXD","1",153062151,153142814,80664,1,0.010989010989011,0.010989010989011
"BXD","1",187641669,187710670,69002,1,0.010989010989011,0.010989010989011
"BXD","1",188167662,188409621,241960,1,0.010989010989011,0.010989010989011
"BXD","10",11065619,11544767,479149,1,0.010989010989011,0.010989010989011
"BXD","11",55219987,55379764,159778,1,0.010989010989011,0.010989010989011
"BXD","12",71819630,71852211,32582,1,0.010989010989011,0.010989010989011
"BXD","14",10769900,11432462,662563,1,0.010989010989011,0.010989010989011
"BXD","15",38858424,38915064,56641,1,0.010989010989011,0.010989010989011
"BXD","15",70863398,70977009,113612,1,0.010989010989011,0.010989010989011
"BXD","17",11512653,11516576,3924,1,0.010989010989011,0.010989010989011
"BXD","17",31077944,31098474,20531,1,0.010989010989011,0.010989010989011
"BXD","2",169563635,169569898,6264,1,0.010989010989011,0.010989010989011
"BXD","4",125308012,125454128,146117,1,0.010989010989011,0.010989010989011
"BXD","5",47853935,47937000,83066,1,0.010989010989011,0.010989010989011
"BXD","6",32072367,32223682,151316,1,0.010989010989011,0.010989010989011
"BXD","6",48386632,48402050,15419,1,0.010989010989011,0.010989010989011
"BXD","6",96694151,96719958,25808,1,0.010989010989011,0.010989010989011
"BXD","8",101053575,101128593,75019,1,0.010989010989011,0.010989010989011
"BXD","8",118035043,118056275,21233,1,0.010989010989011,0.010989010989011
"BXD","1",106704159,106718279,14121,1,0.010989010989011,0.010989010989011
"BXD","1",148772070,148974185,202116,1,0.010989010989011,0.010989010989011
"BXD","10",120945958,120972835,26878,1,0.010989010989011,0.010989010989011
"BXD","11",55894821,55955140,60320,1,0.010989010989011,0.010989010989011
"BXD","11",82545793,82634017,88225,1,0.010989010989011,0.010989010989011
"BXD","12",108973302,109110644,137343,1,0.010989010989011,0.010989010989011
"BXD","13",111093817,111135609,41793,1,0.010989010989011,0.010989010989011
"BXD","15",13027697,13074524,46828,1,0.010989010989011,0.010989010989011
"BXD","15",90591710,90616484,24775,1,0.010989010989011,0.010989010989011
"BXD","15",91827647,91881147,53501,1,0.010989010989011,0.010989010989011
"BXD","15",98436432,98538771,102340,1,0.010989010989011,0.010989010989011
"BXD","16",96750853,96756484,5632,1,0.010989010989011,0.010989010989011
"BXD","19",32262543,32402161,139619,1,0.010989010989011,0.010989010989011
"BXD","19",38242987,38252609,9623,1,0.010989010989011,0.010989010989011
"BXD","4",86081686,86096624,14939,1,0.010989010989011,0.010989010989011
"BXD","4",138858104,138879781,21678,1,0.010989010989011,0.010989010989011
"BXD","4",151342385,151550657,208273,1,0.010989010989011,0.010989010989011
"BXD","4",155146168,155165162,18995,1,0.010989010989011,0.010989010989011
"BXD","5",36009949,36032579,22631,1,0.010989010989011,0.010989010989011
"BXD","6",86447065,86456593,9529,1,0.010989010989011,0.010989010989011
"BXD","7",107139395,107167667,28273,1,0.010989010989011,0.010989010989011
"BXD","9",33519773,33541479,21707,1,0.010989010989011,0.010989010989011
"BXD","1",41784757,42091087,306331,1,0.010989010989011,0.010989010989011
"BXD","10",104904570,104928378,23809,1,0.010989010989011,0.010989010989011
"BXD","11",34407245,34514387,107143,1,0.010989010989011,0.010989010989011
"BXD","12",25863126,25866745,3620,1,0.010989010989011,0.010989010989011
"BXD","13",57857915,57878908,20994,1,0.010989010989011,0.010989010989011
"BXD","13",58146206,58240966,94761,1,0.010989010989011,0.010989010989011
"BXD","14",71124187,71147082,22896,1,0.010989010989011,0.010989010989011
"BXD","14",71748641,71749499,859,1,0.010989010989011,0.010989010989011
"BXD","15",95588565,95607125,18561,1,0.010989010989011,0.010989010989011
"BXD","17",74078066,74078083,18,1,0.010989010989011,0.010989010989011
"BXD","18",13250013,13605579,355567,1,0.010989010989011,0.010989010989011
"BXD","18",82307910,82322286,14377,1,0.010989010989011,0.010989010989011
"BXD","19",53546946,53557240,10295,1,0.010989010989011,0.010989010989011
"BXD","3",157519330,157582611,63282,1,0.010989010989011,0.010989010989011
"BXD","6",129270439,129403456,133018,1,0.010989010989011,0.010989010989011
"BXD","7",20149451,20189450,40000,1,0.010989010989011,0.010989010989011
